X,Y,Operator,Opref,Sitengr,Antennaht,Transtype,Freqband,Anttype,Powerdbw,Maxpwrdbw,Maxpwrdbm,Sitelat,Sitelng,pcd_sector,geo_code
459304.1914,223051.3226,T-Mobile,33377,SP5920023100,15,UMTS,2100,SECTOR,19,,65,51.902856,-1.139433,OX264,38
459304.1914,223051.3226,T-Mobile,33377,SP5920023100,15,UMTS,2100,SECTOR,19,,65,51.902856,-1.139433,OX264,38
459304.1914,223051.3226,T-Mobile,33377,SP5920023100,15,UMTS,2100,SECTOR,19,,65,51.902856,-1.139433,OX264,38
458708.1177,223032.3006,Vodafone,1839,SP5860423081,15,GSM,900,Macro,24.4,32,,51.902748,-1.148099,OX264,38
458708.1177,223032.3006,Vodafone,1839,SP5860423081,15,GSM,900,Macro,24.4,32,,51.902748,-1.148099,OX264,38
458708.1177,223032.3006,Vodafone,1839,SP5860423081,15,GSM,900,Macro,24.4,32,,51.902748,-1.148099,OX264,38
458708.1177,223032.3006,Vodafone,1839,SP5860423081,15,GSM,1800,Macro,25.5,32,,51.902748,-1.148099,OX264,38
458708.1177,223032.3006,Vodafone,1839,SP5860423081,15,GSM,1800,Macro,25.5,32,,51.902748,-1.148099,OX264,38
458708.1177,223032.3006,Vodafone,1839,SP5860423081,15,GSM,1800,Macro,25.5,32,,51.902748,-1.148099,OX264,38
461185.4917,223086.255,Three,OX0292,SP6108123135,14.3,UMTS,2100,Sectored,25.65,,65,51.902967,-1.112086,OX265,38
458204.1089,222651.2299,Airwave,TVY089O,SP5810022700,30,TETRA,400,Omni,17,25,,51.899375,-1.155488,OX266,38
458167.0821,222687.2861,O2,649,SP5806322736,26,GSM,900,Sectored,20.59,32,,51.899703,-1.15602,OX266,38
458167.0821,222687.2861,O2,649,SP5806322736,26,UMTS,900,Sectored,25.5,32,,51.899703,-1.15602,OX266,38
458167.0821,222687.2861,O2,649,SP5806322736,26,GSM,1800,Sectored,25.09,32,,51.899703,-1.15602,OX266,38
458167.0821,222687.2861,O2,649,SP5806322736,29,UMTS,2100,Microcell,27.41,,65,51.899703,-1.15602,OX266,38
457902.0158,221959.1843,O2,38117,SP5779822008,11.5,UMTS,2100,Sectored,29.5,,65,51.893185,-1.159994,OX266,38
458904.1794,221951.1539,Orange,OXF0031,SP5880022000,15,GSM,1800,SECTOR,27.4,32,,51.893008,-1.145434,OX266,38
458904.1794,221951.1539,Orange,OXF0031,SP5880022000,15,UMTS,2100,SECTOR,28.5,,65,51.893008,-1.145434,OX266,38
458304.1031,222751.2795,Orange,OXF0098,SP5820022800,24,GSM,1800,SECTOR,26.9,32,,51.900264,-1.154018,OX266,38
458124.0731,222491.2346,Three,OX0347,SP5802022540,24,UMTS,2100,Sectored,25.65,,65,51.897945,-1.156678,OX266,38
458847.1337,221868.1699,T-Mobile,71299,SP5874321917,5,GSM,1800,SECTOR,25,32,,51.892268,-1.146277,OX266,38
458847.1337,221868.1699,T-Mobile,71299,SP5874321917,5,GSM,1800,SECTOR,25,32,,51.892268,-1.146277,OX266,38
458847.1337,221868.1699,T-Mobile,71299,SP5874321917,5,GSM,1800,SECTOR,25,32,,51.892268,-1.146277,OX266,38
458124.0731,222491.2346,T-Mobile,91728,SP5802022540,12,GSM,1800,SECTOR,26,32,,51.897945,-1.156678,OX266,38
458124.0731,222491.2346,T-Mobile,91728,SP5802022540,12,GSM,1800,SECTOR,26,32,,51.897945,-1.156678,OX266,38
458124.0731,222491.2346,T-Mobile,91728,SP5802022540,12,GSM,1800,SECTOR,26,32,,51.897945,-1.156678,OX266,38
458904.1794,221951.1539,Vodafone,36342,SP5880022000,15,UMTS,2100,Macro,27.9,,65,51.893008,-1.145434,OX266,38
458904.1794,221951.1539,Vodafone,36342,SP5880022000,15,UMTS,2100,Macro,27.9,,65,51.893008,-1.145434,OX266,38
458904.1794,221951.1539,Vodafone,36342,SP5880022000,15,UMTS,2100,Macro,27.9,,65,51.893008,-1.145434,OX266,38
452829.4161,231439.304,Airwave,NHA014B,SP5272631487,17.2,TETRA,400,Directional,21,25,,51.978914,-1.232247,OX277,38
451471.2679,229012.0241,Network Rail,131,SP5136829060,15,GSM,900,MACRO,27.2,32,,51.95722,-1.252382,OX277,38
455086.7101,228200.9636,O2,2864,SP5498328249,15,GSM,900,Sectored,25.63,32,,51.949583,-1.199904,OX277,38
452920.4276,230965.2888,O2,5646,SP5281731013,16.5,GSM,900,Omni,25.5,32,,51.974644,-1.230995,OX277,38
457190.9784,223996.4407,O2,37278,SP5708724045,14,GSM,900,Sectored,26,32,,51.911573,-1.169988,OX277,38
455086.7101,228200.9636,O2,2864,SP5498328249,15,UMTS,2100,Sectored,27.5,,65,51.949583,-1.199904,OX277,38
452033.3467,230032.1827,Orange,NHS0004,SP5193030080,15,GSM,1800,SECTOR,26.9,32,,51.966339,-1.244049,OX277,38
452033.3467,230032.1827,Orange,NHS0004,SP5193030080,15,UMTS,2100,SECTOR,29.5,,65,51.966339,-1.244049,OX277,38
455093.7103,228101.9293,Orange,OXF0039,SP5499028150,20,GSM,1800,SECTOR,27.1,32,,51.948692,-1.199818,OX277,38
457444.0212,224211.459,Orange,OXF0109,SP5734024260,19,GSM,1800,SECTOR,28.4,32,,51.91348,-1.166274,OX277,38
457444.0212,224211.459,Orange,OXF0109,SP5734024260,19,UMTS,2100,SECTOR,29.7,,65,51.91348,-1.166274,OX277,38
452028.3459,230110.1066,Three,OX0026,SP5192530158,17.2,UMTS,2100,Sectored,18.7,,65,51.96704,-1.24411,OX277,38
454987.6957,229206.0063,Three,OX0216,SP5488429254,15.3,UMTS,2100,Sectored,17.79,,65,51.958628,-1.201184,OX277,38
453003.4429,230852.2616,Three,OX0239,SP5290030900,15,UMTS,2100,Sectored,17.79,,65,51.97362,-1.229804,OX277,38
452001.3572,230102.151,T-Mobile,61394,SP5189830150,14,GSM,1800,SECTOR,26,32,,51.966971,-1.244504,OX277,38
452001.3572,230102.151,T-Mobile,61394,SP5189830150,14,GSM,1800,SECTOR,26,32,,51.966971,-1.244504,OX277,38
452001.3572,230102.151,T-Mobile,61394,SP5189830150,14,GSM,1800,SECTOR,26,32,,51.966971,-1.244504,OX277,38
453003.4429,230852.2616,T-Mobile,93171,SP5290030900,15,GSM,1800,SECTOR,26,32,,51.97362,-1.229804,OX277,38
453003.4429,230852.2616,T-Mobile,93171,SP5290030900,15,GSM,1800,SECTOR,26,32,,51.97362,-1.229804,OX277,38
453003.4429,230852.2616,T-Mobile,93171,SP5290030900,15,GSM,1800,SECTOR,26,32,,51.97362,-1.229804,OX277,38
454987.6957,229206.0063,T-Mobile,93189,SP5488429254,16,GSM,1800,SECTOR,30,32,,51.958628,-1.201184,OX277,38
454987.6957,229206.0063,T-Mobile,93189,SP5488429254,16,GSM,1800,SECTOR,27,32,,51.958628,-1.201184,OX277,38
454987.6957,229206.0063,T-Mobile,93189,SP5488429254,16,GSM,1800,SECTOR,30,32,,51.958628,-1.201184,OX277,38
452023.3459,230082.1346,Vodafone,3030,SP5192030130,14,GSM,900,Macro,21.2,32,,51.966789,-1.244187,OX277,38
454143.5722,229232.0732,Vodafone,3038,SP5404029280,20,GSM,900,Macro,25.3,32,,51.958945,-1.213463,OX277,38
454143.5722,229232.0732,Vodafone,3038,SP5404029280,20,GSM,900,Macro,25.3,32,,51.958945,-1.213463,OX277,38
454143.5722,229232.0732,Vodafone,3038,SP5404029280,20,GSM,900,Macro,25.3,32,,51.958945,-1.213463,OX277,38
454143.5722,229232.0732,Vodafone,3038,SP5404029280,20,UMTS,2100,Macro,28.5,,65,51.958945,-1.213463,OX277,38
454143.5722,229232.0732,Vodafone,3038,SP5404029280,20,UMTS,2100,Macro,28.5,,65,51.958945,-1.213463,OX277,38
454143.5722,229232.0732,Vodafone,3038,SP5404029280,20,UMTS,2100,Macro,28.5,,65,51.958945,-1.213463,OX277,38
458824.1558,225341.601,Three,OX0206,SP5872025390,12.8,UMTS,2100,Sectored,25.65,,65,51.923496,-1.146019,OX278,38
460608.3781,227383.8195,O2,9525,SP6050427432,25,GSM,900,Sectored,24.95,32,,51.941664,-1.119718,OX279,38
459895.3001,223624.4284,O2,11431,SP5979123673,16.5,GSM,900,Sectored,24.28,32,,51.907945,-1.130743,OX279,38
459895.3001,223624.4284,O2,11431,SP5979123673,16.5,UMTS,2100,Sectored,28.39,,65,51.907945,-1.130743,OX279,38
460584.378,227321.7921,Orange,OXF0087,SP6048027370,30,GSM,1800,SECTOR,24.9,32,,51.941109,-1.120078,OX279,38
459354.2138,224191.4252,Three,OX0056,SP5925024240,11,UMTS,2100,Sectored,26.56,,65,51.9131,-1.13851,OX279,38
436971.348,209729.8745,O2,35111,SP3687009780,14.1,UMTS,2100,Sectored,26.79,,65,51.785014,-1.465436,OX283,38
435951.2644,208899.7611,Orange,OXF0175,SP3585008950,14.5,GSM,1800,SECTOR,28.2,32,,51.777617,-1.480309,OX284,38
435951.2644,208899.7611,Orange,OXF0175,SP3585008950,14.5,UMTS,2100,SECTOR,28.2,,65,51.777617,-1.480309,OX284,38
433897.9682,210359.9689,Vodafone,60894,SP3379710410,12,UMTS,2100,Macro,28,,65,51.790873,-1.509927,OX285,38
433897.9682,210359.9689,Vodafone,60894,SP3379710410,12,UMTS,2100,Macro,28,,65,51.790873,-1.509927,OX285,38
433897.9682,210359.9689,Vodafone,60894,SP3379710410,12,UMTS,2100,Macro,28,,65,51.790873,-1.509927,OX285,38
435601.1797,209809.8929,Airwave,TVY091B,SP3550009860,25.3,TETRA,400,Omni,17,25,,51.785822,-1.48529,OX286,38
435399.2005,209858.8577,O2,650,SP3529809909,22,GSM,900,Sectored,24.04,32,,51.786275,-1.488213,OX286,38
435399.2005,209858.8577,O2,650,SP3529809909,24.5,UMTS,2100,Sectored,27,,65,51.786275,-1.488213,OX286,38
435451.2082,209839.8693,Orange,OXF0097,SP3535009890,18,GSM,1800,SECTOR,25.8,32,,51.786101,-1.487461,OX286,38
435451.2082,209839.8693,Orange,OXF0097,SP3535009890,18,UMTS,2100,SECTOR,26.5,,65,51.786101,-1.487461,OX286,38
435609.1625,209714.8506,Three,OX0282,SP3550809765,17.9,UMTS,2100,Sectored,25.65,,65,51.784967,-1.485184,OX286,38
435609.1625,209714.8506,T-Mobile,61336,SP3550809765,18.6,GSM,1800,SECTOR,31,32,,51.784967,-1.485184,OX286,38
435609.1625,209714.8506,T-Mobile,61336,SP3550809765,18.6,GSM,1800,SECTOR,30,32,,51.784967,-1.485184,OX286,38
435609.1625,209714.8506,T-Mobile,61336,SP3550809765,18.6,GSM,1800,SECTOR,30,32,,51.784967,-1.485184,OX286,38
430270.4966,210299.9832,Three,OX0252,SP3017010350,14.35,UMTS,2100,Sectored,25.75,,65,51.790541,-1.562524,OX290,38
430270.4966,210299.9832,T-Mobile,92707,SP3017010350,15,GSM,1800,OMNI,31,32,,51.790541,-1.562524,OX290,38
430270.4966,210299.9832,T-Mobile,92707,SP3017010350,15,GSM,1800,OMNI,31,32,,51.790541,-1.562524,OX290,38
430270.4966,210299.9832,T-Mobile,92707,SP3017010350,15,GSM,1800,SECTOR,31,32,,51.790541,-1.562524,OX290,38
442112.0196,210439.8732,O2,2578,SP4201010490,24,GSM,900,Sectored,24,32,,51.791035,-1.390831,OX294,38
444922.3733,210169.8146,O2,11433,SP4482010220,16.5,GSM,900,Sectored,25.1,32,,51.788389,-1.350122,OX294,38
444352.298,209199.7455,O2,35449,SP4425009250,2,GSM,900,Sectored,-9,32,,51.779713,-1.35851,OX294,38
442102.0471,210419.88,Orange,OXF0045,SP4200010470,18,GSM,1800,SECTOR,26.5,32,,51.790856,-1.390978,OX294,38
446142.5056,212030.0281,Orange,OXF0140,SP4604012080,30,GSM,1800,SECTOR,28.2,32,,51.805014,-1.332187,OX294,38
443002.1191,208849.6979,Orange,OXF7012,SP4290008900,19,GSM,1800,OMNI,21.5,32,,51.776671,-1.378123,OX294,38
444877.3795,210109.9063,Three,OX0077,SP4477510160,20,UMTS,2100,Sectored,18.7,,65,51.787854,-1.350782,OX294,38
442112.9873,210447.8897,Three,OX0253,SP4201110498,19.35,UMTS,2100,Sectored,17.89,,65,51.791107,-1.390816,OX294,38
442102.0471,210419.88,T-Mobile,92708,SP4200010470,20,GSM,1800,SECTOR,28,32,,51.790856,-1.390978,OX294,38
442102.0471,210419.88,T-Mobile,92708,SP4200010470,20,GSM,1800,SECTOR,27,32,,51.790856,-1.390978,OX294,38
442102.0471,210419.88,T-Mobile,92708,SP4200010470,20,GSM,1800,SECTOR,28,32,,51.790856,-1.390978,OX294,38
442907.1124,209611.805,Vodafone,4203,SP4280509662,18,GSM,900,Macro,24.4,32,,51.78353,-1.379406,OX294,38
442907.1124,209611.805,Vodafone,4203,SP4280509662,18,GSM,900,Macro,24.4,32,,51.78353,-1.379406,OX294,38
442907.1124,209611.805,Vodafone,4203,SP4280509662,18,GSM,900,Macro,24.4,32,,51.78353,-1.379406,OX294,38
441101.8519,205349.3231,O2,39661,SP4100005400,4,GSM,900,Sectored,-11.9,32,,51.745343,-1.406077,OX295,38
440931.8125,202148.9448,Vodafone,1443,SP4083002200,33,GSM,900,Macro,23.2,32,,51.716582,-1.408915,OX295,38
440931.8125,202148.9448,Vodafone,1443,SP4083002200,33,GSM,900,Macro,23.2,32,,51.716582,-1.408915,OX295,38
440931.8125,202148.9448,Vodafone,1443,SP4083002200,33,GSM,900,Macro,23.2,32,,51.716582,-1.408915,OX295,38
439601.7263,212925.1681,Airwave,TVY098C,SP3950012975,26.3,TETRA,400,Directional,21,25,,51.813562,-1.426942,OX296,38
439026.6366,212291.1319,O2,33631,SP3892512341,7,GSM,900,Sectored,11.3,32,,51.807902,-1.435355,OX296,38
437001.3949,209799.834,Orange,OXF0022,SP3690009850,15,GSM,1800,SECTOR,29.8,32,,51.785641,-1.464993,OX296,38
439801.7328,212950.2129,Orange,OXF0034,SP3970013000,25,GSM,1800,SECTOR,27,32,,51.813773,-1.424038,OX296,38
439711.7065,212310.1634,Orange,OXF0168,SP3961012360,12,GSM,1800,SECTOR,28.2,32,,51.808025,-1.425417,OX296,38
437871.5243,213090.2793,Orange,OXF7007,SP3777013140,11,GSM,1800,OMNI,21.2,32,,51.815166,-1.452021,OX296,38
437184.4189,209788.8333,Three,OX0088,SP3708309839,10.3,UMTS,2100,Sectored,26.56,,65,51.78553,-1.462341,OX296,38
437117.3784,211512.0256,Three,OX0246,SP3701611562,14.3,UMTS,2100,Sectored,25.75,,65,51.801027,-1.463129,OX296,38
437117.3784,211512.0256,T-Mobile,92832,SP3701611562,15,GSM,1800,SECTOR,28,32,,51.801027,-1.463129,OX296,38
437117.3784,211512.0256,T-Mobile,92832,SP3701611562,15,GSM,1800,SECTOR,28,32,,51.801027,-1.463129,OX296,38
437117.3784,211512.0256,T-Mobile,92832,SP3701611562,15,GSM,1800,SECTOR,28,32,,51.801027,-1.463129,OX296,38
439701.7101,212940.192,Vodafone,22021,SP3960012990,19.4,GSM,900,Macro,26,32,,51.81369,-1.42549,OX296,38
439701.7101,212940.192,Vodafone,22021,SP3960012990,19.4,GSM,900,Macro,26,32,,51.81369,-1.42549,OX296,38
439701.7101,212940.192,Vodafone,22021,SP3960012990,19.4,GSM,900,Macro,26,32,,51.81369,-1.42549,OX296,38
437141.3573,209734.7935,Vodafone,22402,SP3704009785,12,GSM,900,Macro,26.1,32,,51.785047,-1.462971,OX296,38
437141.3573,209734.7935,Vodafone,22402,SP3704009785,12,GSM,900,Macro,26.1,32,,51.785047,-1.462971,OX296,38
437141.3573,209734.7935,Vodafone,22402,SP3704009785,12,GSM,900,Macro,26.1,32,,51.785047,-1.462971,OX296,38
437141.3573,209734.7935,Vodafone,22402,SP3704009785,12,UMTS,2100,Macro,29.2,,65,51.785047,-1.462971,OX296,38
437141.3573,209734.7935,Vodafone,22402,SP3704009785,12,UMTS,2100,Macro,29.3,,65,51.785047,-1.462971,OX296,38
437141.3573,209734.7935,Vodafone,22402,SP3704009785,12,UMTS,2100,Macro,29.3,,65,51.785047,-1.462971,OX296,38
432250.8077,209439.7923,Orange,OXF0071,SP3215009490,15,GSM,1800,SECTOR,26.6,32,,51.782697,-1.533893,OX297,38
432250.8077,209439.7923,Orange,OXF0071,SP3215009490,15,UMTS,2100,SECTOR,29.4,,65,51.782697,-1.533893,OX297,38
438321.5343,204469.2452,Orange,OXF0178,SP3822004520,15,GSM,1800,SECTOR,26.2,32,,51.737627,-1.446442,OX297,38
438321.5343,204469.2452,Orange,OXF0178,SP3822004520,15,UMTS,2100,SECTOR,28.5,,65,51.737627,-1.446442,OX297,38
434831.0625,208119.6645,Three,OX0254,SP3473008170,14.35,UMTS,2100,Sectored,25.75,,65,51.770674,-1.496623,OX297,38
434831.0625,208119.6645,T-Mobile,92700,SP3473008170,15,GSM,1800,OMNI,27,32,,51.770674,-1.496623,OX297,38
434831.0625,208119.6645,T-Mobile,92700,SP3473008170,15,GSM,1800,OMNI,27,32,,51.770674,-1.496623,OX297,38
434831.0625,208119.6645,T-Mobile,92700,SP3473008170,15,GSM,1800,SECTOR,27,32,,51.770674,-1.496623,OX297,38
433200.8749,208949.7725,Vodafone,5947,SP3310009000,15,GSM,900,Macro,24.4,32,,51.778236,-1.520168,OX297,38
433200.8749,208949.7725,Vodafone,5947,SP3310009000,15,GSM,900,Macro,24.4,32,,51.778236,-1.520168,OX297,38
433200.8749,208949.7725,Vodafone,5947,SP3310009000,15,GSM,900,Macro,24.4,32,,51.778236,-1.520168,OX297,38
434795.0694,208105.6243,Vodafone,42953,SP3469408156,13.13,UMTS,2100,Macro,29.2,,65,51.77055,-1.497146,OX297,38
434795.0694,208105.6243,Vodafone,42953,SP3469408156,13.13,UMTS,2100,Macro,29.2,,65,51.77055,-1.497146,OX297,38
434795.0694,208105.6243,Vodafone,42953,SP3469408156,13.13,UMTS,2100,Macro,29.2,,65,51.77055,-1.497146,OX297,38
443562.2267,214110.2984,Orange,OXF0182,SP4346014160,19,GSM,1800,SECTOR,28.2,32,,51.823923,-1.369346,OX298,38
443562.2267,214110.2984,Orange,OXF0182,SP4346014160,19,UMTS,2100,SECTOR,28.7,,65,51.823923,-1.369346,OX298,38
443502.2002,214125.3517,Three,OX0247,SP4340014175,29.35,UMTS,2100,Sectored,17.89,,65,51.824063,-1.370215,OX298,38
443502.2002,214125.3517,T-Mobile,92834,SP4340014175,30,GSM,1800,SECTOR,28,32,,51.824063,-1.370215,OX298,38
443502.2002,214125.3517,T-Mobile,92834,SP4340014175,30,GSM,1800,SECTOR,28,32,,51.824063,-1.370215,OX298,38
443502.2002,214125.3517,T-Mobile,92834,SP4340014175,30,GSM,1800,SECTOR,28,32,,51.824063,-1.370215,OX298,38
443352.2016,214175.3351,Vodafone,22020,SP4325014225,16.7,GSM,900,Macro,26,32,,51.824524,-1.372385,OX298,38
443352.2016,214175.3351,Vodafone,22020,SP4325014225,16.7,GSM,900,Macro,26,32,,51.824524,-1.372385,OX298,38
443352.2016,214175.3351,Vodafone,22020,SP4325014225,16.7,GSM,900,Macro,26,32,,51.824524,-1.372385,OX298,38
430365.529,215581.5575,O2,181,SP3026515631,56,GSM,900,Sectored,23.4,32,,51.838021,-1.560685,OX299,38
430450.605,215470.5108,Orange,OXF0094,SP3035015520,27,GSM,1800,SECTOR,25.1,32,,51.837018,-1.55946,OX299,38
430350.558,215630.5181,Vodafone,176,SP3025015680,37,GSM,900,Macro,19,32,,51.838462,-1.560898,OX299,38
452543.3356,208459.6597,O2,1987,SP5244008510,21.5,GSM,900,Sectored,24.14,32,,51.772352,-1.239902,OX3 0,38
453729.4323,206527.3788,O2,10468,SP5362606578,24,GSM,900,Sectored,21,32,,51.754868,-1.223012,OX3 0,38
453729.4323,206527.3788,O2,10468,SP5362606578,24,UMTS,900,Sectored,24,32,,51.754868,-1.223012,OX3 0,38
452543.3356,208459.6597,O2,1987,SP5244008510,21.5,GSM,1800,Sectored,28.63,32,,51.772352,-1.239902,OX3 0,38
452543.3356,208459.6597,O2,1987,SP5244008510,21.5,UMTS,2100,Pico,28.6,,65,51.772352,-1.239902,OX3 0,38
453729.4323,206527.3788,O2,10468,SP5362606578,24,UMTS,2100,Pico,29.5,,65,51.754868,-1.223012,OX3 0,38
452543.3019,208449.6485,Orange,OXF0013,SP5244008500,17,GSM,1800,SECTOR,25.6,32,,51.772262,-1.239904,OX3 0,38
452543.3019,208449.6485,Orange,OXF0013,SP5244008500,17,UMTS,2100,SECTOR,27.9,,65,51.772262,-1.239904,OX3 0,38
453703.4778,206449.3516,Orange,OXF0114,SP5360006500,15,GSM,1800,SECTOR,31.5,32,,51.754169,-1.2234,OX3 0,38
453703.4778,206449.3516,Orange,OXF0114,SP5360006500,15,UMTS,2100,SECTOR,29.9,,65,51.754169,-1.2234,OX3 0,38
452543.3019,208449.6485,Three,OX0306,SP5244008500,16.45,UMTS,2100,Sectored,17.89,,65,51.772262,-1.239904,OX3 0,38
453733.4835,206529.4241,Three,OX0313,SP5363006580,22,UMTS,2100,Sectored,17.79,,65,51.754886,-1.222953,OX3 0,38
453733.4835,206529.4241,T-Mobile,91135,SP5363006580,22,GSM,1800,SECTOR,27,32,,51.754886,-1.222953,OX3 0,38
453733.4835,206529.4241,T-Mobile,91135,SP5363006580,22,GSM,1800,SECTOR,27,32,,51.754886,-1.222953,OX3 0,38
453733.4835,206529.4241,T-Mobile,91135,SP5363006580,22,GSM,1800,SECTOR,27,32,,51.754886,-1.222953,OX3 0,38
452543.3019,208449.6485,T-Mobile,61402,SP5244008500,17.1,UMTS,2100,SECTOR,18,,65,51.772262,-1.239904,OX3 0,38
452543.3019,208449.6485,T-Mobile,61402,SP5244008500,17.1,UMTS,2100,SECTOR,18,,65,51.772262,-1.239904,OX3 0,38
452543.3019,208449.6485,T-Mobile,61402,SP5244008500,17.1,UMTS,2100,SECTOR,18,,65,51.772262,-1.239904,OX3 0,38
453733.4835,206529.4241,T-Mobile,91135,SP5363006580,22,UMTS,2100,SECTOR,17,,65,51.754886,-1.222953,OX3 0,38
453733.4835,206529.4241,T-Mobile,91135,SP5363006580,22,UMTS,2100,SECTOR,19,,65,51.754886,-1.222953,OX3 0,38
453733.4835,206529.4241,T-Mobile,91135,SP5363006580,22,UMTS,2100,SECTOR,19,,65,51.754886,-1.222953,OX3 0,38
453729.443,206526.3778,Vodafone,5997,SP5362606577,21.2,GSM,900,Macro,25.3,32,,51.754859,-1.223012,OX3 0,38
453729.443,206526.3778,Vodafone,5997,SP5362606577,22,GSM,900,Macro,26.1,32,,51.754859,-1.223012,OX3 0,38
453729.443,206526.3778,Vodafone,5997,SP5362606577,22,GSM,900,Macro,25.4,32,,51.754859,-1.223012,OX3 0,38
453729.443,206526.3778,Vodafone,5997,SP5362606577,21.2,GSM,1800,Macro,23.4,32,,51.754859,-1.223012,OX3 0,38
453729.443,206526.3778,Vodafone,5997,SP5362606577,22,GSM,1800,Macro,24.6,32,,51.754859,-1.223012,OX3 0,38
453729.443,206526.3778,Vodafone,5997,SP5362606577,22,GSM,1800,Macro,23.5,32,,51.754859,-1.223012,OX3 0,38
453729.443,206526.3778,Vodafone,5997,SP5362606577,21.2,UMTS,2100,Macro,26.9,,65,51.754859,-1.223012,OX3 0,38
453729.443,206526.3778,Vodafone,5997,SP5362606577,21.2,UMTS,2100,Macro,28.2,,65,51.754859,-1.223012,OX3 0,38
453729.443,206526.3778,Vodafone,5997,SP5362606577,21.2,UMTS,2100,Macro,27,,65,51.754859,-1.223012,OX3 0,38
454552.5473,206122.3159,Airwave,TVY143D,SP5444906173,33.8,TETRA,400,Omni,17,25,,51.751147,-1.211152,OX3 7,38
455383.6653,205239.2863,O2,8257,SP5528005290,21.35,GSM,900,Sectored,23.99,32,,51.743127,-1.199254,OX3 7,38
455383.6653,205239.2863,O2,8257,SP5528005290,21.35,UMTS,900,Sectored,26.99,32,,51.743127,-1.199254,OX3 7,38
455383.6653,205239.2863,O2,8257,SP5528005290,21.35,UMTS,2100,Sectored,28.4,,65,51.743127,-1.199254,OX3 7,38
454431.5478,207041.4539,Three,OX0017,SP5432807092,34.3,UMTS,2100,Sectored,26.56,,65,51.759422,-1.212761,OX3 7,38
454431.5478,207041.4539,Three,OX0318,SP5432807092,11.74,UMTS,2100,Sectored,17.89,,65,51.759422,-1.212761,OX3 7,38
454552.5473,206122.3159,Three,OX0340,SP5444906173,21,UMTS,2100,Sectored,25.75,,65,51.751147,-1.211152,OX3 7,38
454431.5691,206975.4936,T-Mobile,71298,SP5432807026,7,GSM,1800,SECTOR,24,32,,51.758829,-1.212771,OX3 7,38
454431.5691,206975.4936,T-Mobile,71298,SP5432807026,7,GSM,1800,SECTOR,24,32,,51.758829,-1.212771,OX3 7,38
454431.5691,206975.4936,T-Mobile,71298,SP5432807026,7,GSM,1800,SECTOR,20,32,,51.758829,-1.212771,OX3 7,38
455753.7166,206982.4784,O2,36412,SP5565007033,15,GSM,900,Sectored,21.89,32,,51.758762,-1.193616,OX3 8,38
455753.7166,206982.4784,O2,36412,SP5565007033,14,UMTS,2100,Sectored,26.5,,65,51.758762,-1.193616,OX3 8,38
455000.6365,206354.4266,O2,45942,SP5489706405,13.55,UMTS,2100,Sectored,28,,65,51.75319,-1.204625,OX3 8,38
455666.7314,207327.4511,O2,48403,SP5556307378,14,UMTS,2100,Sectored,25.89,,65,51.761872,-1.194821,OX3 8,38
456343.7611,206179.3706,Orange,OXF0069,SP5624006230,35,GSM,1800,SECTOR,28.6,32,,51.751483,-1.185198,OX3 8,38
455983.7774,206479.3626,Orange,OXF0183,SP5588006530,14,GSM,1800,SECTOR,29.6,32,,51.754216,-1.190364,OX3 8,38
455983.7774,206479.3626,Orange,OXF0183,SP5588006530,14,UMTS,2100,SECTOR,29.4,,65,51.754216,-1.190364,OX3 8,38
456348.7831,206193.3307,Three,OX0326,SP5624506244,0,UMTS,2100,Sectored,0,,65,51.751608,-1.185123,OX3 8,38
456348.7831,206193.3307,T-Mobile,93415,SP5624506244,22,GSM,1800,SECTOR,26,32,,51.751608,-1.185123,OX3 8,38
456348.7831,206193.3307,T-Mobile,93415,SP5624506244,22,GSM,1800,SECTOR,26,32,,51.751608,-1.185123,OX3 8,38
456348.7831,206193.3307,T-Mobile,93415,SP5624506244,22,GSM,1800,SECTOR,26,32,,51.751608,-1.185123,OX3 8,38
455428.7024,205992.3776,Vodafone,1702,SP5532506043,43.2,GSM,900,Macro,26.1,32,,51.749893,-1.198482,OX3 8,38
455428.7024,205992.3776,Vodafone,1702,SP5532506043,43.2,GSM,900,Macro,26,32,,51.749893,-1.198482,OX3 8,38
455428.7024,205992.3776,Vodafone,1702,SP5532506043,43.2,GSM,1800,Macro,26.5,32,,51.749893,-1.198482,OX3 8,38
455428.7024,205992.3776,Vodafone,1702,SP5532506043,43.2,GSM,1800,Macro,26.4,32,,51.749893,-1.198482,OX3 8,38
455428.7024,205992.3776,Vodafone,1702,SP5532506043,43.2,UMTS,2100,Macro,28.5,,65,51.749893,-1.198482,OX3 8,38
455428.7024,205992.3776,Vodafone,1702,SP5532506043,43.2,UMTS,2100,Macro,28.3,,65,51.749893,-1.198482,OX3 8,38
455000.6365,206354.4266,Vodafone,21997,SP5489706405,13.55,UMTS,2100,Macro,29.3,,65,51.75319,-1.204625,OX3 8,38
455000.6365,206354.4266,Vodafone,21997,SP5489706405,13.55,UMTS,2100,Macro,29.3,,65,51.75319,-1.204625,OX3 8,38
455000.6365,206354.4266,Vodafone,21997,SP5489706405,13.55,UMTS,2100,Macro,29.3,,65,51.75319,-1.204625,OX3 8,38
455664.7205,207334.5478,Vodafone,22241,SP5556107385,10,GSM,900,Macro,25.6,32,,51.761936,-1.194849,OX3 8,38
